"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:157800","157800","Mission Heights North",2018,3369,"total people with a stated religious-affiliation response",2130,63.22,1239,36.78,0,0,0,1.07,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:157800","157800","Mission Heights North",2023,3336,"total people with a stated religious-affiliation response",2184,65.47,1152,34.53,0,0,0,1.07,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:157901","157901","Clover Park South",2013,2496,"total people with a stated religious-affiliation response",1992,79.81,504,20.19,2,8.01,2.7,0.74,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:157901","157901","Clover Park South",2018,3213,"total people with a stated religious-affiliation response",2460,76.56,753,23.44,2,6.22,2.7,0.74,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:157901","157901","Clover Park South",2023,3210,"total people with a stated religious-affiliation response",2313,72.06,897,27.94,2,6.23,2.7,0.74,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158001","158001","Donegal Park West",2013,2226,"total people with a stated religious-affiliation response",1863,83.69,363,16.31,0,0,0,0.47,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158001","158001","Donegal Park West",2018,2607,"total people with a stated religious-affiliation response",2088,80.09,519,19.91,0,0,0,0.47,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158001","158001","Donegal Park West",2023,2652,"total people with a stated religious-affiliation response",2106,79.41,546,20.59,0,0,0,0.47,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158002","158002","Donegal Park East",2013,,"total people with a stated religious-affiliation response",,,,,0,,0,0.44,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","suppressed_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158002","158002","Donegal Park East",2018,33,"total people with a stated religious-affiliation response",27,81.82,6,18.18,0,0,0,0.44,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158002","158002","Donegal Park East",2023,2247,"total people with a stated religious-affiliation response",1686,75.03,561,24.97,0,0,0,0.44,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158101","158101","Ormiston Central",2013,978,"total people with a stated religious-affiliation response",687,70.25,291,29.75,1,10.22,0.75,1.34,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158101","158101","Ormiston Central",2018,3633,"total people with a stated religious-affiliation response",2400,66.06,1233,33.94,1,2.75,0.75,1.34,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158101","158101","Ormiston Central",2023,4443,"total people with a stated religious-affiliation response",3018,67.93,1425,32.07,1,2.25,0.75,1.34,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158102","158102","Ormiston South",2013,15,"total people with a stated religious-affiliation response",9,60,6,40,0,0,0,1,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158102","158102","Ormiston South",2018,2070,"total people with a stated religious-affiliation response",1383,66.81,687,33.19,0,0,0,1,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158102","158102","Ormiston South",2023,4026,"total people with a stated religious-affiliation response",3009,74.74,1017,25.26,0,0,0,1,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158200","158200","Mission Heights South",2013,1701,"total people with a stated religious-affiliation response",1182,69.49,519,30.51,1,5.88,1.15,0.87,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158200","158200","Mission Heights South",2018,2805,"total people with a stated religious-affiliation response",1818,64.81,987,35.19,1,3.57,1.15,0.87,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158200","158200","Mission Heights South",2023,3702,"total people with a stated religious-affiliation response",2412,65.15,1290,34.85,1,2.7,1.15,0.87,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158300","158300","Hilltop (Auckland)",2013,2088,"total people with a stated religious-affiliation response",1740,83.33,348,16.67,1,4.79,0.88,1.14,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158300","158300","Hilltop (Auckland)",2018,3381,"total people with a stated religious-affiliation response",2709,80.12,672,19.88,1,2.96,0.88,1.14,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158300","158300","Hilltop (Auckland)",2023,4203,"total people with a stated religious-affiliation response",3363,80.01,840,19.99,1,2.38,0.88,1.14,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158401","158401","Wiri North",2013,1782,"total people with a stated religious-affiliation response",1467,82.32,315,17.68,8,44.89,12.12,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158401","158401","Wiri North",2018,2511,"total people with a stated religious-affiliation response",1950,77.66,561,22.34,8,31.86,12.12,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158401","158401","Wiri North",2023,2889,"total people with a stated religious-affiliation response",2133,73.83,756,26.17,8,27.69,12.12,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158402","158402","Wiri East",2013,1287,"total people with a stated religious-affiliation response",1083,84.15,204,15.85,0,0,0,0.71,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158402","158402","Wiri East",2018,1668,"total people with a stated religious-affiliation response",1302,78.06,366,21.94,0,0,0,0.71,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158402","158402","Wiri East",2023,2136,"total people with a stated religious-affiliation response",1590,74.44,546,25.56,0,0,0,0.71,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158501","158501","Goodwood Heights West",2013,1278,"total people with a stated religious-affiliation response",1050,82.16,228,17.84,3,23.47,5.66,0.53,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158501","158501","Goodwood Heights West",2018,1701,"total people with a stated religious-affiliation response",1374,80.78,327,19.22,3,17.64,5.66,0.53,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158501","158501","Goodwood Heights West",2023,1710,"total people with a stated religious-affiliation response",1362,79.65,348,20.35,3,17.54,5.66,0.53,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158502","158502","Goodwood Heights East",2013,2175,"total people with a stated religious-affiliation response",1596,73.38,579,26.62,1,4.6,1.33,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158502","158502","Goodwood Heights East",2018,2700,"total people with a stated religious-affiliation response",1923,71.22,777,28.78,1,3.7,1.33,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158502","158502","Goodwood Heights East",2023,2634,"total people with a stated religious-affiliation response",1842,69.93,792,30.07,1,3.8,1.33,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158601","158601","Ormiston East",2013,84,"total people with a stated religious-affiliation response",51,60.71,33,39.29,0,0,0,1.4,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158601","158601","Ormiston East",2018,738,"total people with a stated religious-affiliation response",417,56.5,321,43.5,0,0,0,1.4,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158601","158601","Ormiston East",2023,3351,"total people with a stated religious-affiliation response",2112,63.03,1239,36.97,0,0,0,1.4,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158602","158602","Bremner Ridge",2013,99,"total people with a stated religious-affiliation response",69,69.7,30,30.3,0,0,0,1.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158602","158602","Bremner Ridge",2018,96,"total people with a stated religious-affiliation response",69,71.88,27,28.12,0,0,0,1.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158602","158602","Bremner Ridge",2023,2385,"total people with a stated religious-affiliation response",1764,73.96,621,26.04,0,0,0,1.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158603","158603","Ormiston South East",2013,39,"total people with a stated religious-affiliation response",27,69.23,12,30.77,0,0,0,1.56,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158603","158603","Ormiston South East",2018,45,"total people with a stated religious-affiliation response",18,40,27,60,0,0,0,1.56,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","rr3_small_denominator;current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158603","158603","Ormiston South East",2023,1008,"total people with a stated religious-affiliation response",675,66.96,333,33.04,0,0,0,1.56,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158700","158700","Clendon Park North",2013,2388,"total people with a stated religious-affiliation response",1815,76.01,573,23.99,0,0,0,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158700","158700","Clendon Park North",2018,3339,"total people with a stated religious-affiliation response",2544,76.19,795,23.81,0,0,0,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158700","158700","Clendon Park North",2023,3117,"total people with a stated religious-affiliation response",2229,71.51,888,28.49,0,0,0,0.75,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158800","158800","Burbank",2013,2778,"total people with a stated religious-affiliation response",2220,79.91,558,20.09,1,3.6,1.54,0.65,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158800","158800","Burbank",2018,3960,"total people with a stated religious-affiliation response",2937,74.17,1023,25.83,1,2.53,1.54,0.65,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158800","158800","Burbank",2023,3750,"total people with a stated religious-affiliation response",2793,74.48,957,25.52,1,2.67,1.54,0.65,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158900","158900","Tuscany Heights",2013,1065,"total people with a stated religious-affiliation response",747,70.14,318,29.86,0,0,0,6.62,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158900","158900","Tuscany Heights",2018,1443,"total people with a stated religious-affiliation response",933,64.66,510,35.34,0,0,0,6.62,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:158900","158900","Tuscany Heights",2023,1605,"total people with a stated religious-affiliation response",1038,64.67,567,35.33,0,0,0,6.62,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159000","159000","Totara Heights",2013,2136,"total people with a stated religious-affiliation response",1491,69.8,645,30.2,0,0,0,0.85,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159000","159000","Totara Heights",2018,2712,"total people with a stated religious-affiliation response",1926,71.02,786,28.98,0,0,0,0.85,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159000","159000","Totara Heights",2023,2934,"total people with a stated religious-affiliation response",2034,69.33,900,30.67,0,0,0,0.85,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159101","159101","Homai East",2013,2067,"total people with a stated religious-affiliation response",1635,79.1,432,20.9,3,14.51,5,0.6,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159101","159101","Homai East",2018,2793,"total people with a stated religious-affiliation response",2271,81.31,522,18.69,3,10.74,5,0.6,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159101","159101","Homai East",2023,2985,"total people with a stated religious-affiliation response",2367,79.3,618,20.7,3,10.05,5,0.6,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159201","159201","Homai West",2013,1791,"total people with a stated religious-affiliation response",1386,77.39,405,22.61,0,0,0,0.48,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159201","159201","Homai West",2018,2412,"total people with a stated religious-affiliation response",1749,72.51,663,27.49,0,0,0,0.48,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159201","159201","Homai West",2023,2589,"total people with a stated religious-affiliation response",1794,69.29,795,30.71,0,0,0,0.48,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159202","159202","Homai Central",2013,1863,"total people with a stated religious-affiliation response",1410,75.68,453,24.32,0,0,0,0.54,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159202","159202","Homai Central",2018,2766,"total people with a stated religious-affiliation response",1932,69.85,834,30.15,0,0,0,0.54,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159202","159202","Homai Central",2023,3120,"total people with a stated religious-affiliation response",2298,73.65,822,26.35,0,0,0,0.54,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159301","159301","The Gardens (Auckland)",2013,3312,"total people with a stated religious-affiliation response",2169,65.49,1143,34.51,3,9.06,0.72,4.19,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159301","159301","The Gardens (Auckland)",2018,3945,"total people with a stated religious-affiliation response",2499,63.35,1446,36.65,3,7.6,0.72,4.19,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159301","159301","The Gardens (Auckland)",2023,4014,"total people with a stated religious-affiliation response",2565,63.9,1449,36.1,3,7.47,0.72,4.19,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159401","159401","Clarks Beach",2013,1248,"total people with a stated religious-affiliation response",591,47.36,657,52.64,1,8.01,0.41,2.41,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159401","159401","Clarks Beach",2018,1392,"total people with a stated religious-affiliation response",642,46.12,750,53.88,1,7.18,0.41,2.41,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159401","159401","Clarks Beach",2023,1581,"total people with a stated religious-affiliation response",696,44.02,885,55.98,1,6.33,0.41,2.41,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159500","159500","Clendon Park West",2013,2370,"total people with a stated religious-affiliation response",2004,84.56,366,15.44,0,0,0,0.59,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159500","159500","Clendon Park West",2018,3261,"total people with a stated religious-affiliation response",2436,74.7,825,25.3,0,0,0,0.59,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159500","159500","Clendon Park West",2023,3132,"total people with a stated religious-affiliation response",2343,74.81,789,25.19,0,0,0,0.59,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159600","159600","Hillpark North",2013,2001,"total people with a stated religious-affiliation response",1359,67.92,642,32.08,0,0,0,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159600","159600","Hillpark North",2018,2457,"total people with a stated religious-affiliation response",1677,68.25,780,31.75,0,0,0,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159600","159600","Hillpark North",2023,2472,"total people with a stated religious-affiliation response",1686,68.2,786,31.8,0,0,0,0.66,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159700","159700","Clendon Park East",2013,1626,"total people with a stated religious-affiliation response",1404,86.35,222,13.65,2,12.3,4.35,0.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159700","159700","Clendon Park East",2018,2271,"total people with a stated religious-affiliation response",1818,80.05,453,19.95,2,8.81,4.35,0.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159700","159700","Clendon Park East",2023,2214,"total people with a stated religious-affiliation response",1662,75.07,552,24.93,2,9.03,4.35,0.46,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159801","159801","Karaka Creek",2013,1278,"total people with a stated religious-affiliation response",648,50.7,630,49.3,1,7.82,0.03,35.04,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159801","159801","Karaka Creek",2018,1575,"total people with a stated religious-affiliation response",669,42.48,906,57.52,1,6.35,0.03,35.04,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-sa2-2023","statistical_area_2","nz-sa2-2023:159801","159801","Karaka Creek",2023,1611,"total people with a stated religious-affiliation response",687,42.64,924,57.36,1,6.21,0.03,35.04,,"current committed nz_places.json snapshot","statsnz-2023-census-totals-by-topic-sa2;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
