"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:86","86","Švenčionių r. sav.",2001,33135,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",30773,92.8716,1955,5.9001,,,,1691.4934,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:87","87","Šilalės r. sav.",2001,31570,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",30476,96.5347,445,1.4096,,,,1188.0599,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:88","88","Šilutės r. sav.",2001,55302,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",47760,86.3622,3701,6.6923,,,,1682.4079,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:89","89","Širvintų r. sav.",2001,20207,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18983,93.9427,938,4.642,,,,905.4429,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:91","91","Šiaulių r. sav.",2001,51620,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",44870,86.9237,5264,10.1976,,,,1805.5038,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:94","94","Jurbarko r. sav.",2001,37786,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",33684,89.1441,2017,5.338,,,,1506.1402,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:11","11","Alytaus m. sav.",2011,59964,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",51697,86.2134,2835,4.7278,,,,39.436,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:12","12","Birštono sav.",2011,4626,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",4048,87.5054,137,2.9615,,,,121.7239,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:13","13","Vilniaus m. sav.",2011,535631,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",413947,77.2821,47655,8.897,,,,400.4471,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:15","15","Druskininkų sav.",2011,21803,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18904,86.7037,896,4.1095,,,,453.0128,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:18","18","Marijampolės sav.",2011,61366,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",53214,86.7158,2770,4.5139,,,,754.8652,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:19","19","Kauno m. sav.",2011,315993,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",254185,80.4401,23242,7.3552,,,,156.8849,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:21","21","Klaipėdos m. sav.",2011,162360,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",127189,78.3376,14820,9.1279,,,,97.9516,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:23","23","Neringos sav.",2011,2570,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",1954,76.0311,192,7.4708,,,,138.7677,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:25","25","Palangos m. sav.",2011,15732,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",13009,82.6913,995,6.3247,,,,79.1099,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:27","27","Panevėžio m. sav.",2011,99690,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",82491,82.7475,7473,7.4962,,,,50.1123,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:29","29","Šiaulių m. sav.",2011,109328,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",86303,78.9395,10608,9.7029,,,,82.4879,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:30","30","Visagino sav.",2011,22585,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18208,80.6199,1962,8.6872,,,,58.0782,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:32","32","Akmenės r. sav.",2011,23307,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18624,79.9073,2361,10.13,,,,843.7755,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:33","33","Alytaus r. sav.",2011,28167,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",25797,91.5859,519,1.8426,,,,1403.4046,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:34","34","Anykščių r. sav.",2011,28668,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",25165,87.7808,1381,4.8172,,,,1764.1166,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:36","36","Biržų r. sav.",2011,28171,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",24145,85.7087,1824,6.4747,,,,1475.7923,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:38","38","Varėnos r. sav.",2011,25377,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",22677,89.3604,551,2.1713,,,,2215.8427,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:39","39","Vilkaviškio r. sav.",2011,42504,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",37103,87.293,2291,5.3901,,,,1262.0126,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:41","41","Vilniaus r. sav.",2011,95348,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",84351,88.4665,3200,3.3561,,,,2129.0066,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:42","42","Elektrėnų sav.",2011,24975,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",21643,86.6587,1028,4.1161,,,,508.6721,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:43","43","Zarasų r. sav.",2011,18390,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",15921,86.5742,825,4.4861,,,,1331.3223,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:45","45","Ignalinos r. sav.",2011,18386,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",16537,89.9434,484,2.6324,,,,1440.8407,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:46","46","Jonavos r. sav.",2011,46519,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",39321,84.5268,3121,6.7091,,,,943.5136,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:47","47","Joniškio r. sav.",2011,26173,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",20501,78.3288,3097,11.8328,,,,1151.6191,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:48","48","Kalvarijos sav.",2011,12056,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",11074,91.8547,308,2.5547,,,,440.2577,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:49","49","Kaišiadorių r. sav.",2011,33786,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",28491,84.3278,1425,4.2177,,,,1086.6525,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:52","52","Kauno r. sav.",2011,85998,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",72295,84.0659,4629,5.3827,,,,1495.6946,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:53","53","Kėdainių r. sav.",2011,54057,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",45073,83.3805,3483,6.4432,,,,1676.6146,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:54","54","Kelmės r. sav.",2011,32412,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",29128,89.868,861,2.6564,,,,1704.634,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:55","55","Klaipėdos r. sav.",2011,51308,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",43404,84.595,2508,4.8881,,,,1323.3606,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:56","56","Kretingos r. sav.",2011,41345,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",37095,89.7206,1263,3.0548,,,,989.3013,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:57","57","Kupiškio r. sav.",2011,20251,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",17489,86.3612,1181,5.8318,,,,1080.0732,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:58","58","Kazlų Rūdos sav.",2011,13235,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",11544,87.2233,601,4.541,,,,554.5183,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:59","59","Lazdijų r. sav.",2011,22455,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",20942,93.2621,265,1.1801,,,,1306.0945,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:61","61","Mažeikių r. sav.",2011,58242,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",48773,83.742,3890,6.679,,,,1219.5743,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:62","62","Molėtų r. sav.",2011,20700,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18717,90.4203,452,2.1836,,,,1366.8459,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:63","63","Pagėgių sav.",2011,9500,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",8637,90.9158,345,3.6316,,,,535.4242,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:65","65","Pakruojo r. sav.",2011,23745,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",19307,81.3097,2500,10.5285,,,,1315.2044,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:66","66","Panevėžio r. sav.",2011,39011,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",33535,85.9629,2099,5.3805,,,,2177.1127,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:67","67","Pasvalio r. sav.",2011,28378,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",24995,88.0788,1398,4.9264,,,,1288.867,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:68","68","Plungės r. sav.",2011,38151,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",33766,88.5062,1427,3.7404,,,,1105.4871,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:69","69","Prienų r. sav.",2011,29859,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",26727,89.5107,813,2.7228,,,,1032.5321,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:71","71","Radviliškio r. sav.",2011,42389,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",35927,84.7555,3066,7.233,,,,1634.0549,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:72","72","Raseinių r. sav.",2011,37494,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",33941,90.5238,1018,2.7151,,,,1572.8889,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:73","73","Rokiškio r. sav.",2011,34889,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",29930,85.7864,2163,6.1997,,,,1806.312,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:74","74","Rietavo sav.",2011,8691,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",7852,90.3463,224,2.5774,,,,585.6195,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:75","75","Skuodo r. sav.",2011,20591,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",18533,90.0053,656,3.1859,,,,910.9508,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
"LT","lt-municipality-2025-registers-centre","municipality","lt-municipality-2025-registers-centre:77","77","Tauragės r. sav.",2011,43853,"Full-enumeration population census municipality total; Nenurodyta remains in the denominator.",40516,92.3905,983,2.2416,,,,1178.6635,,,"osp-s3r778-gbs010306-1-religion-municipality-2001-2021|lt-registers-centre-address-register-municipalities-2025","census_affiliation;full_enumeration_population_census;source_categories_as_published;not_indicated_in_denominator;exact_municipality_national_headline_reconciliation;current_2025_boundary_frame;no_cross_instrument_change_metric"
