"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:aua-vaimauga-2","aua-vaimauga-2","Vaimauga 2",2021,5721,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",5717,99.9301,4,0.0699,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Apia Urban Area;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=3005;METHODIST=277;ROMAN CATHOLIC=443;LATTER  DAY SAINTS=650;ASSEMBLY OF GOD=404;SEVENTH DAYS ADVENTIST=113;ASO FITU  (SISDAC)=37;JEHOVAHS WITNESS=89;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=29;BAHAI=24;VOICE OF CHRIST=53;WORSHIP CENTRE=238;NAZARENE=13;BIBLE STUDY=1;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=76;PABTISM=23;PEACE CHAPEL=56;SAMOA EVANGELISM=9;POROTESANO=13;ANGLICAN CHURCH=8;ELIM CHURCH=15;CHRISTIAN FELLOWSHIP=47;MUSLIM=1;OTHER CHURCHES=93;NO RELIGION=4]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-lotofaga","rou-lotofaga","Lotofaga",2021,1935,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1935,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=705;METHODIST=5;ROMAN CATHOLIC=560;LATTER  DAY SAINTS=329;ASSEMBLY OF GOD=206;SEVENTH DAYS ADVENTIST=47;ASO FITU  (SISDAC)=6;JEHOVAHS WITNESS=26;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=19;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=4;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=28;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-lepa","rou-lepa","Lepa",2021,1460,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1460,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=730;METHODIST=5;ROMAN CATHOLIC=80;LATTER  DAY SAINTS=321;ASSEMBLY OF GOD=153;SEVENTH DAYS ADVENTIST=97;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=22;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=13;NAZARENE=26;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=1;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=12;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-aleipata-itupa-i-luga","rou-aleipata-itupa-i-luga","Aleipata Itupa i Luga",2021,1338,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1338,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=739;METHODIST=247;ROMAN CATHOLIC=54;LATTER  DAY SAINTS=96;ASSEMBLY OF GOD=83;SEVENTH DAYS ADVENTIST=58;ASO FITU  (SISDAC)=7;JEHOVAHS WITNESS=3;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=1;VOICE OF CHRIST=6;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=44;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-aleipata-itupa-i-lalo","rou-aleipata-itupa-i-lalo","Aleipata Itupa i Lalo",2021,4426,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",4426,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=611;METHODIST=457;ROMAN CATHOLIC=1565;LATTER  DAY SAINTS=916;ASSEMBLY OF GOD=682;SEVENTH DAYS ADVENTIST=39;ASO FITU  (SISDAC)=13;JEHOVAHS WITNESS=7;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=29;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=1;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=92;CHRISTIAN FELLOWSHIP=14;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-vaa-o-fonoti","rou-vaa-o-fonoti","Vaa o Fonoti",2021,1404,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1404,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=519;METHODIST=5;ROMAN CATHOLIC=270;LATTER  DAY SAINTS=486;ASSEMBLY OF GOD=103;SEVENTH DAYS ADVENTIST=0;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=4;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=15;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=2;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-anoamaa-1","rou-anoamaa-1","Anoamaa 1",2021,4845,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",4845,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=1749;METHODIST=582;ROMAN CATHOLIC=1158;LATTER  DAY SAINTS=785;ASSEMBLY OF GOD=118;SEVENTH DAYS ADVENTIST=130;ASO FITU  (SISDAC)=17;JEHOVAHS WITNESS=39;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=5;AMAZING LOVE CHRISTIAN CHURCH=1;BAHAI=0;VOICE OF CHRIST=13;WORSHIP CENTRE=141;NAZARENE=0;BIBLE STUDY=1;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=14;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=20;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=72;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:rou-anoamaa-2","rou-anoamaa-2","Anoamaa 2",2021,5240,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",5239,99.9809,1,0.0191,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Rest of Upolu;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=1628;METHODIST=289;ROMAN CATHOLIC=871;LATTER  DAY SAINTS=1195;ASSEMBLY OF GOD=250;SEVENTH DAYS ADVENTIST=197;ASO FITU  (SISDAC)=117;JEHOVAHS WITNESS=6;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=3;BAHAI=0;VOICE OF CHRIST=57;WORSHIP CENTRE=109;NAZARENE=231;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=89;PABTISM=0;PEACE CHAPEL=1;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=196;NO RELIGION=1]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-faasaleleaga-1","sav-faasaleleaga-1","Faasaleleaga 1",2021,3780,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3778,99.9471,2,0.0529,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=603;METHODIST=1165;ROMAN CATHOLIC=430;LATTER  DAY SAINTS=416;ASSEMBLY OF GOD=677;SEVENTH DAYS ADVENTIST=22;ASO FITU  (SISDAC)=101;JEHOVAHS WITNESS=9;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=2;BAHAI=0;VOICE OF CHRIST=18;WORSHIP CENTRE=182;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=122;PEACE CHAPEL=4;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=1;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=26;NO RELIGION=2]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-faasaleleaga-2","sav-faasaleleaga-2","Faasaleleaga 2",2021,3690,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3690,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=1142;METHODIST=378;ROMAN CATHOLIC=326;LATTER  DAY SAINTS=815;ASSEMBLY OF GOD=371;SEVENTH DAYS ADVENTIST=287;ASO FITU  (SISDAC)=58;JEHOVAHS WITNESS=7;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=101;NAZARENE=7;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=187;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=1;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=10;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-faasaleleaga-3","sav-faasaleleaga-3","Faasaleleaga 3",2021,3097,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3097,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=1256;METHODIST=33;ROMAN CATHOLIC=364;LATTER  DAY SAINTS=960;ASSEMBLY OF GOD=281;SEVENTH DAYS ADVENTIST=24;ASO FITU  (SISDAC)=7;JEHOVAHS WITNESS=5;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=22;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=6;VOICE OF CHRIST=15;WORSHIP CENTRE=79;NAZARENE=0;BIBLE STUDY=21;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=6;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=8;MUSLIM=0;OTHER CHURCHES=10;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-faasaleleaga-4","sav-faasaleleaga-4","Faasaleleaga 4",2021,3096,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3096,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=1104;METHODIST=8;ROMAN CATHOLIC=161;LATTER  DAY SAINTS=943;ASSEMBLY OF GOD=173;SEVENTH DAYS ADVENTIST=307;ASO FITU  (SISDAC)=27;JEHOVAHS WITNESS=110;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=76;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=81;WORSHIP CENTRE=61;NAZARENE=0;BIBLE STUDY=25;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=7;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=13;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-faasaleleaga-5","sav-faasaleleaga-5","Faasaleleaga 5",2021,1627,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1627,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=422;METHODIST=72;ROMAN CATHOLIC=314;LATTER  DAY SAINTS=421;ASSEMBLY OF GOD=165;SEVENTH DAYS ADVENTIST=130;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=2;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=1;BAHAI=18;VOICE OF CHRIST=5;WORSHIP CENTRE=77;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-gagaemauga-1","sav-gagaemauga-1","Gagaemauga 1",2021,2419,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",2419,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=518;METHODIST=141;ROMAN CATHOLIC=623;LATTER  DAY SAINTS=622;ASSEMBLY OF GOD=265;SEVENTH DAYS ADVENTIST=128;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=47;NAZARENE=0;BIBLE STUDY=61;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=9;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=5;NO RELIGION=0]"
