"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GE","GE","Genève",1980,349040,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",302380,86.63,39709,11.38,,,,282.4872,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:JU","JU","Jura",1980,64986,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",63560,97.81,1003,1.54,,,,858.1254,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:ZH","ZH","Zürich",1990,1179044,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",1068672,90.64,93573,7.94,,,,1728.9417,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BE","BE","Bern",1990,943126,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",885773,93.92,40657,4.31,,,,5938.8925,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:LU","LU","Luzern",1990,326268,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",312593,95.81,10396,3.19,,,,1493.5172,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:UR","UR","Uri",1990,34208,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",33545,98.06,439,1.28,,,,1076.5348,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SZ","SZ","Schwyz",1990,111964,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",108602,97,2461,2.2,,,,907.8823,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:OW","OW","Obwalden",1990,29025,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",28430,97.95,402,1.39,,,,490.5833,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:NW","NW","Nidwalden",1990,33044,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",31965,96.73,855,2.59,,,,275.8451,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GL","GL","Glarus",1990,38508,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",37210,96.63,936,2.43,,,,685.3143,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:ZG","ZG","Zug",1990,85546,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",81359,95.11,3628,4.24,,,,238.7326,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:FR","FR","Fribourg",1990,213571,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",206255,96.57,6779,3.17,,,,1672.4281,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SO","SO","Solothurn",1990,231746,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",212667,91.77,17770,7.67,,,,790.4562,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BS","BS","Basel-Stadt",1990,199411,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",130060,65.22,68807,34.51,,,,36.9538,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BL","BL","Basel-Landschaft",1990,248484,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",223196,89.82,23661,9.52,,,,517.6688,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SH","SH","Schaffhausen",1990,72160,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",64424,89.28,7048,9.77,,,,298.4184,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AR","AR","Appenzell Ausserrhoden",1990,52229,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",49507,94.79,2269,4.34,,,,242.8365,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AI","AI","Appenzell Innerrhoden",1990,13870,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",13662,98.5,142,1.02,,,,172.476,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SG","SG","St. Gallen",1990,427501,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",408896,95.65,13774,3.22,,,,2028.1997,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GR","GR","Graubünden",1990,173890,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",167406,96.27,4348,2.5,,,,7105.2963,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AG","AG","Aargau",1990,507508,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",472677,93.14,30476,6.01,,,,1403.798,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:TG","TG","Thurgau",1990,209362,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",199317,95.2,7866,3.76,,,,994.3293,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:TI","TI","Ticino",1990,282181,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",264313,93.67,14845,5.26,,,,2812.1543,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:VD","VD","Vaud",1990,601816,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",531621,88.34,55840,9.28,,,,3212.0221,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:VS","VS","Valais",1990,249817,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",240159,96.13,5298,2.12,,,,5224.6356,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:NE","NE","Neuchâtel",1990,163985,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",137233,83.69,24329,14.84,,,,802.1643,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GE","GE","Genève",1990,379190,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",288203,76,71951,18.97,,,,282.4872,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:JU","JU","Jura",1990,66233,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",63116,95.29,2377,3.59,,,,858.1254,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:ZH","ZH","Zürich",2000,1247906,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",1032492,82.74,165324,13.25,,,,1728.9417,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BE","BE","Bern",2000,957197,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",845976,88.38,74162,7.75,,,,5938.8925,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:LU","LU","Luzern",2000,350504,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",316816,90.39,20681,5.9,,,,1493.5172,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:UR","UR","Uri",2000,34777,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",33304,95.76,818,2.35,,,,1076.5348,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SZ","SZ","Schwyz",2000,128704,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",118621,92.17,6331,4.92,,,,907.8823,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:OW","OW","Obwalden",2000,32427,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",30106,92.84,1212,3.74,,,,490.5833,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:NW","NW","Nidwalden",2000,37235,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",34018,91.36,2162,5.81,,,,275.8451,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GL","GL","Glarus",2000,38183,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",34799,91.14,2479,6.49,,,,685.3143,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:ZG","ZG","Zug",2000,100052,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",87731,87.69,8159,8.15,,,,238.7326,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:FR","FR","Fribourg",2000,241706,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",217704,90.07,14500,6,,,,1672.4281,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SO","SO","Solothurn",2000,244341,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",203962,83.47,33244,13.61,,,,790.4562,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BS","BS","Basel-Stadt",2000,188079,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",120244,63.93,58334,31.02,,,,36.9538,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:BL","BL","Basel-Landschaft",2000,259374,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",213059,82.14,38167,14.72,,,,517.6688,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SH","SH","Schaffhausen",2000,73392,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",61510,83.81,9471,12.9,,,,298.4184,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AR","AR","Appenzell Ausserrhoden",2000,53504,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",47294,88.39,4482,8.38,,,,242.8365,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AI","AI","Appenzell Innerrhoden",2000,14618,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",14105,96.49,395,2.7,,,,172.476,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:SG","SG","St. Gallen",2000,452837,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",409665,90.47,28786,6.36,,,,2028.1997,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:GR","GR","Graubünden",2000,187058,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",171741,91.81,9448,5.05,,,,7105.2963,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:AG","AG","Aargau",2000,547493,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",474045,86.58,57573,10.52,,,,1403.798,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:TG","TG","Thurgau",2000,228875,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",204409,89.31,16457,7.19,,,,994.3293,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:TI","TI","Ticino",2000,306846,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",269322,87.77,23032,7.51,,,,2812.1543,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
"CH","ch-canton-2026-swissboundaries3d","canton","ch-canton-2026-swissboundaries3d:VD","VD","Vaud",2000,640657,"FSO federal population census religion indicator at economic residence; the denominator is Religion - Total, no-religion is Keine Zugehörigkeit, and Ohne Angabe remains in the denominator but outside religious_affiliation_count.",516818,80.67,89405,13.96,,,,3212.0221,,,"bfs-px-x-4001000000-122-census-religion-canton-1970-2000|swisstopo-swissboundaries3d-cantons-2026-01","federal_census_full_count;economic_residence;current_26_canton_source_frame;ohne_angabe_excluded_from_religious_affiliation_numerator"
