"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:penrhyn","penrhyn","Penrhyn",2016,226,"Resident population, all ages, from the 2016 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",225,99.5575,1,0.4425,,,,8.2068,,,"ciso-census-2016-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2016_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_folded_into_other_religion_in_island_table;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:rarotonga","rarotonga","Rarotonga",2021,10863,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",8731,80.3737,2132,19.6263,,,,67.5963,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:aitutaki","aitutaki","Aitutaki",2021,1776,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",1627,91.6104,149,8.3896,,,,17.2786,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:mangaia","mangaia","Mangaia",2021,471,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",448,95.1168,23,4.8832,,,,48.1008,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:atiu","atiu","Atiu",2021,382,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",359,93.9791,23,6.0209,,,,28.2152,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:mauke","mauke","Mauke",2021,249,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",242,97.1888,7,2.8112,,,,18.8707,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:mitiaro","mitiaro","Mitiaro",2021,155,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",155,100,0,0,,,,22.6693,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:palmerston","palmerston","Palmerston",2021,25,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",25,100,0,0,,,,2.9007,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:pukapuka","pukapuka","Pukapuka",2021,457,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",456,99.7812,1,0.2188,,,,4.3747,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:nassau","nassau","Nassau",2021,92,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",92,100,0,0,,,,1.2461,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:manihiki","manihiki","Manihiki",2021,206,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",206,100,0,0,,,,5.2489,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:rakahanga","rakahanga","Rakahanga",2021,81,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",79,97.5309,2,2.4691,,,,3.9019,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
"CK","ck-island-2021-composite-geoboundaries-adm0-osm","island","ck-island-2021-composite-geoboundaries-adm0-osm:penrhyn","penrhyn","Penrhyn",2021,230,"Resident population, all ages, from the 2021 Cook Islands Census Report Table 2.04 (Resident Population by Religious Affiliation and Usual Residence, Both Sex); the printed island Total is the population denominator. Religious affiliation is the sum of the named religion categories; no religion is the published no-religion line for the wave. The religion question was not compulsory; a not-stated residual, where the wave prints it separately (2011: Objected/Not Stated), stays in the denominator and outside both numerators.",229,99.5652,1,0.4348,,,,8.2068,,,"ciso-census-2021-table2-04-religion-by-island|geoboundaries-cok-adm0-2021|osm-cook-islands-northern-atolls-coastline","wave_2021_source_table_2_04;named_affiliation=CookIslandsChristianChurch+RomanCatholic+SeventhDayAdventist+ChurchofLatterDaysSaint+AssembliesofGod+ApostolicChurch+JehovaWitness+OtherReligion;no_religion=combined_No_Religion_Not_Stated_line_includes_not_stated;jehovahs_witness_reported_as_separate_column;census_affiliation;resident_population_all_ages_universe;religion_question_not_compulsory;denominator_is_island_total_population;composite_boundary_geoboundaries_cc_by_4_0_and_osm_odbl_1_0;licence_ciso_standards_clause_reproduce_with_acknowledgement"
