"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:andrijevica","andrijevica","Andrijevica",2011,5071,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",4986,98.3238,5,0.0986,,,,343.9897,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:bar","bar","Bar",2011,42048,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",40470,96.2471,449,1.0678,,,,627.2186,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:berane","berane","Berane",2011,33970,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",33302,98.0336,101,0.2973,,,,708.3376,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:bijelo_polje","bijelo_polje","Bijelo Polje",2011,46051,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",45544,98.899,85,0.1846,,,,955.3643,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:budva","budva","Budva",2011,19218,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",18271,95.0723,364,1.8941,,,,112.8501,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:cetinje","cetinje","Cetinje",2011,16657,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",15947,95.7375,252,1.5129,,,,915.3916,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:danilovgrad","danilovgrad","Danilovgrad",2011,18472,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",17769,96.1942,193,1.0448,,,,528.0448,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:herceg_novi","herceg_novi","Herceg Novi",2011,30864,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",28234,91.4787,803,2.6017,,,,233.7834,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:kolasin","kolasin","Kolašin",2011,8380,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",8152,97.2792,80,0.9547,,,,884.9965,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:kotor","kotor","Kotor",2011,22601,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",21042,93.1021,491,2.1725,,,,294.847,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:mojkovac","mojkovac","Mojkovac",2011,8622,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",8379,97.1816,74,0.8583,,,,354.7891,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:niksic","niksic","Nikšić",2011,72443,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",69179,95.4944,771,1.0643,,,,2022.4628,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:plav","plav","Plav",2011,13108,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",13038,99.466,7,0.0534,,,,482.8162,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:pljevlja","pljevlja","Pljevlja",2011,30786,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",29891,97.0928,129,0.419,,,,1369.327,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:pluzine","pluzine","Plužine",2011,3246,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",3158,97.289,27,0.8318,,,,877.9225,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:podgorica","podgorica","Podgorica",2011,185937,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",177431,95.4253,3923,2.1099,,,,1465.0087,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:rozaje","rozaje","Rožaje",2011,22964,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",22913,99.7779,3,0.0131,,,,458.7052,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:savnik","savnik","Šavnik",2011,2070,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",2032,98.1643,14,0.6763,,,,529.2573,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:tivat","tivat","Tivat",2011,14031,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",12898,91.925,258,1.8388,,,,42.3936,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:ulcinj","ulcinj","Ulcinj",2011,19921,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",19638,98.5794,56,0.2811,,,,238.1832,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:zabljak","zabljak","Žabljak",2011,3569,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",3457,96.8619,33,0.9246,,,,440.3617,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;exact_within_and_national_reconciliation;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
