"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:05","05","Agder og Telemark diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",344526,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:06","06","Stavanger diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",341590,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:07","07","Bjørgvin diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",490145,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:08","08","Møre diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",220027,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:09","09","Nidaros diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",362413,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:10","10","Sør-Hålogaland diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",208110,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:11","11","Nord-Hålogaland diocese",2009,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",198357,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:01","01","Oslo diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",468690,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:02","02","Borg diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",500023,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:03","03","Hamar diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",325904,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:04","04","Tunsberg diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",383743,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:05","05","Agder og Telemark diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",343557,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:06","06","Stavanger diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",342504,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:07","07","Bjørgvin diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",489044,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:08","08","Møre diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",219011,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:09","09","Nidaros diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",361532,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:10","10","Sør-Hålogaland diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",204961,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:11","11","Nord-Hålogaland diocese",2010,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",196508,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:01","01","Oslo diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",467275,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:02","02","Borg diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",500749,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:03","03","Hamar diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",324651,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:04","04","Tunsberg diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",383132,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:05","05","Agder og Telemark diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",343131,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:06","06","Stavanger diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",343464,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:07","07","Bjørgvin diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",489588,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:08","08","Møre diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",218562,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:09","09","Nidaros diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",361200,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:10","10","Sør-Hålogaland diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",204543,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:11","11","Nord-Hålogaland diocese",2011,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",196384,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:01","01","Oslo diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",467613,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:02","02","Borg diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",501637,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:03","03","Hamar diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",322383,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:04","04","Tunsberg diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",382392,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:05","05","Agder og Telemark diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",342617,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:06","06","Stavanger diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",344223,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:07","07","Bjørgvin diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",490007,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:08","08","Møre diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",217751,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:09","09","Nidaros diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",361668,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:10","10","Sør-Hålogaland diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",203299,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:11","11","Nord-Hålogaland diocese",2012,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",195710,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:01","01","Oslo diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",467316,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:02","02","Borg diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",501778,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:03","03","Hamar diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",320901,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:04","04","Tunsberg diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",381026,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:05","05","Agder og Telemark diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",341768,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:06","06","Stavanger diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",345287,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:07","07","Bjørgvin diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",489544,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
"NO","no-diocese-2025-geonorge-soknegrenser","diocese","no-diocese-2025-geonorge-soknegrenser:08","08","Møre diocese",2013,,"SSB table 06929 publishes Church of Norway member counts by diocese but does not publish a diocese population denominator. This product imports no denominator from table 12025 or another source.",218004,,,,,,,,,,"ssb-06929-church-of-norway-members-diocese-2005-2025|kartverket-geonorge-soknegrenser-diocese-2025","administrative_membership_register;church_of_norway_membership_not_census_affiliation_or_attendance;ssb_06929_count;percentage_not_published;unknown_diocese_unallocated;national_reconciliation_exact_with_unknown;geonorge_diocese_2025"
