"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:11","11","Požeško-slavonska županija",2021,64084,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",60560,94.501,868,1.3545,,,,1822.6837,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:12","12","Brodsko-posavska županija",2021,130267,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",124922,95.8969,2092,1.6059,,,,2028.1516,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:13","13","Zadarska županija",2021,159766,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",149823,93.7765,4666,2.9205,,,,3643.4589,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:14","14","Osječko-baranjska županija",2021,258026,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",240982,93.3945,7737,2.9985,,,,4146.43,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:15","15","Šibensko-kninska županija",2021,96381,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",88924,92.263,3359,3.4851,,,,2969.0449,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:16","16","Vukovarsko-srijemska županija",2021,143113,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",138305,96.6404,1664,1.1627,,,,2447.6918,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:17","17","Splitsko-dalmatinska županija",2021,423407,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",384429,90.7942,18843,4.4503,,,,4539.1417,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:18","18","Istarska županija",2021,195237,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",153409,78.5758,19389,9.931,,,,2812.1494,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:19","19","Dubrovačko-neretvanska županija",2021,115564,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",106964,92.5582,3412,2.9525,,,,1782.5919,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:20","20","Međimurska županija",2021,105250,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",96006,91.2171,3417,3.2466,,,,729.3251,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
"HR","hr-county-2026-dgu-au","county","hr-county-2026-dgu-au:21","21","Grad Zagreb",2021,767131,"Croatian Bureau of Statistics census population total; headline percentages use the whole census population and retain all response and non-response categories in the denominator.",641242,83.5896,60849,7.932,,,,641.3236,,,"dzs-census-religion-county-2001-2021|dgu-inspire-administrative-units-counties-2026","full_enumeration_census_affiliation;voluntary_declaration;whole_population_denominator;exact_county_national_reconciliation;current_dgu_boundary_frame;boundary_stability_2001_2021_unverified;agnostic_category_outside_headline_no_religion"
