"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G1700470",1850,1850,"Edwards, Illinois","Edwards","Illinois","170","Edwards","0470",3524,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",3600,102.1566,31.2145,6100,,,576.77,"wave_coverage_differs"
"G1301030",1850,1850,"Effingham, Georgia","Effingham","Georgia","130","Effingham","1030",3864,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",5050,130.6936,54.3478,26550,,,1250.77,"wave_coverage_differs"
"G1700490",1850,1850,"Effingham, Illinois","Effingham","Illinois","170","Effingham","0490",3799,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",1180,31.0608,13.1614,2350,,,1243.24,"wave_coverage_differs"
"G0600170",1850,1850,"El Dorado, California","El Dorado","California","060","El Dorado","0170",20057,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",300,1.4957,0.4986,300,,,5524.01,"wave_coverage_differs"
"G1301050",1850,1850,"Elbert, Georgia","Elbert","Georgia","130","Elbert","1050",12959,1850,25,"total number of churches from NHGIS table NT50 (AEX001)",9000,69.4498,19.2916,10800,,,1256.62,"wave_coverage_differs"
"G5100550",1850,1850,"Elizabeth City, Virginia","Elizabeth City","Virginia","510","Elizabeth City","0550",4586,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",4000,87.222,15.2638,20500,,,136.2,"wave_coverage_differs"
"G4200470",1850,1850,"Elk, Pennsylvania","Elk","Pennsylvania","420","Elk","0470",3531,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",700,19.8244,8.4962,4975,,,2264.93,"wave_coverage_differs"
"G1800390",1850,1850,"Elkhart, Indiana","Elkhart","Indiana","180","Elkhart","0390",12690,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",5100,40.1891,7.8802,11000,,,1211.68,"wave_coverage_differs"
"G4801390",1850,1850,"Ellis, Texas","Ellis","Texas","480","Ellis","1390",989,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,2798.15,"wave_coverage_differs"
"G1301070",1850,1850,"Emanuel, Georgia","Emanuel","Georgia","130","Emanuel","1070",4577,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",2725,59.5368,37.1422,2470,,,3136.08,"wave_coverage_differs"
"G3600290",1850,1850,"Erie, New York","Erie","New York","360","Erie","0290",100993,1850,121,"total number of churches from NHGIS table NT50 (AEX001)",68870,68.1928,11.981,682005,,,2710.18,"wave_coverage_differs"
"G3900430",1850,1850,"Erie, Ohio","Erie","Ohio","390","Erie","0430",18568,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",6604,35.5666,14.0026,45100,,,662.26,"wave_coverage_differs"
"G4200490",1850,1850,"Erie, Pennsylvania","Erie","Pennsylvania","420","Erie","0490",38742,1850,57,"total number of churches from NHGIS table NT50 (AEX001)",24750,63.8842,14.7127,109500,,,2081.01,"wave_coverage_differs"
"G1200330",1850,1850,"Escambia, Florida","Escambia","Florida","120","Escambia","0330",4351,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2500,57.4581,13.7899,22000,,,1750.86,"wave_coverage_differs"
"G2500090",1850,1850,"Essex, Massachusetts","Essex","Massachusetts","250","Essex","0090",131300,1850,179,"total number of churches from NHGIS table NT50 (AEX001)",92489,70.441,13.6329,1166775,,,1339.88,"wave_coverage_differs"
"G3400130",1850,1850,"Essex, New Jersey","Essex","New Jersey","340","Essex","0130",73950,1850,82,"total number of churches from NHGIS table NT50 (AEX001)",48875,66.092,11.0886,1049650,,,596.13,"wave_coverage_differs"
"G3600310",1850,1850,"Essex, New York","Essex","New York","360","Essex","0310",31148,1850,43,"total number of churches from NHGIS table NT50 (AEX001)",15300,49.1203,13.8051,86600,,,5024.87,"wave_coverage_differs"
"G5000090",1850,1850,"Essex, Vermont","Essex","Vermont","500","Essex","0090",4650,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",2850,61.2903,17.2043,10100,,,1742.27,"wave_coverage_differs"
"G5100570",1850,1850,"Essex, Virginia","Essex","Virginia","510","Essex","0570",10206,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",5750,56.3394,10.778,18700,,,686.75,"wave_coverage_differs"
"G2100650",1850,1850,"Estill, Kentucky","Estill","Kentucky","210","Estill","0650",5985,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",2150,35.9231,16.7084,3300,,,950.92,"wave_coverage_differs"
"G5100590",1850,1850,"Fairfax, Virginia","Fairfax","Virginia","510","Fairfax","0590",10682,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",7400,69.2754,14.9785,15100,,,1072.94,"wave_coverage_differs"
"G0900010",1850,1850,"Fairfield, Connecticut","Fairfield","Connecticut","090","Fairfield","0010",59775,1850,131,"total number of churches from NHGIS table NT50 (AEX001)",52630,88.0468,21.9155,485100,,,1670.14,"wave_coverage_differs"
"G3900450",1850,1850,"Fairfield, Ohio","Fairfield","Ohio","390","Fairfield","0450",30264,1850,93,"total number of churches from NHGIS table NT50 (AEX001)",38440,127.0156,30.7296,111947,,,1332.87,"wave_coverage_differs"
"G4500390",1850,1850,"Fairfield, South Carolina","Fairfield","South Carolina","450","Fairfield","0390",21404,1850,37,"total number of churches from NHGIS table NT50 (AEX001)",10075,47.0706,17.2865,24950,,,1953.58,"wave_coverage_differs"
"G4801470",1850,1850,"Fannin, Texas","Fannin","Texas","480","Fannin","1470",3788,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",2915,76.9535,92.397,,,,2328.07,"wave_coverage_differs"
"G5100610",1850,1850,"Fauquier, Virginia","Fauquier","Virginia","510","Fauquier","0610",20868,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",12850,61.5775,16.7721,44100,,,1686.9,"wave_coverage_differs"
"G0100570",1850,1850,"Fayette, Alabama","Fayette","Alabama","010","Fayette","0570",9681,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",5720,59.0848,43.3839,2392,,,2423.78,"wave_coverage_differs"
"G1301130",1850,1850,"Fayette, Georgia","Fayette","Georgia","130","Fayette","1130",8709,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",4645,53.3356,13.7788,2995,,,894.77,"wave_coverage_differs"
"G1700510",1850,1850,"Fayette, Illinois","Fayette","Illinois","170","Fayette","0510",8075,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1300,16.0991,4.9536,7600,,,1878.61,"wave_coverage_differs"
"G1800410",1850,1850,"Fayette, Indiana","Fayette","Indiana","180","Fayette","0410",10217,1850,27,"total number of churches from NHGIS table NT50 (AEX001)",11030,107.9573,26.4265,23380,,,557.27,"wave_coverage_differs"
"G1900650",1850,1850,"Fayette, Iowa","Fayette","Iowa","190","Fayette","0650",825,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1894.13,"wave_coverage_differs"
"G2100670",1850,1850,"Fayette, Kentucky","Fayette","Kentucky","210","Fayette","0670",22735,1850,27,"total number of churches from NHGIS table NT50 (AEX001)",15540,68.3528,11.876,166100,,,739.49,"wave_coverage_differs"
"G3900470",1850,1850,"Fayette, Ohio","Fayette","Ohio","390","Fayette","0470",12726,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",7600,59.7203,16.5017,14350,,,1054.16,"wave_coverage_differs"
"G4200510",1850,1850,"Fayette, Pennsylvania","Fayette","Pennsylvania","420","Fayette","0510",39112,1850,84,"total number of churches from NHGIS table NT50 (AEX001)",34610,88.4895,21.4768,102000,,,2067.48,"wave_coverage_differs"
"G4700470",1850,1850,"Fayette, Tennessee","Fayette","Tennessee","470","Fayette","0470",26719,1850,50,"total number of churches from NHGIS table NT50 (AEX001)",12900,48.2803,18.7133,40270,,,1841.05,"wave_coverage_differs"
"G4801490",1850,1850,"Fayette, Texas","Fayette","Texas","480","Fayette","1490",3756,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",3150,83.8658,15.9744,2200,,,2821.41,"wave_coverage_differs"
"G5100615",1850,1850,"Fayette, Virginia","Fayette","Virginia","510","Fayette","0615",3955,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",1700,42.9836,15.1707,1225,,,1749.83,"wave_coverage_differs"
"G4700490",1850,1850,"Fentress, Tennessee","Fentress","Tennessee","470","Fentress","0490",4454,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",2950,66.2326,11.2259,5165,,,1627.99,"wave_coverage_differs"
"G2100690",1850,1850,"Fleming, Kentucky","Fleming","Kentucky","210","Fleming","0690",13914,1850,34,"total number of churches from NHGIS table NT50 (AEX001)",9055,65.0783,24.4358,29650,,,1380.97,"wave_coverage_differs"
"G1301150",1850,1850,"Floyd, Georgia","Floyd","Georgia","130","Floyd","1150",8205,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",3525,42.9616,17.0628,,,,1476.62,"wave_coverage_differs"
"G1800430",1850,1850,"Floyd, Indiana","Floyd","Indiana","180","Floyd","0430",14875,1850,30,"total number of churches from NHGIS table NT50 (AEX001)",10750,72.2689,20.1681,72150,,,384.91,"wave_coverage_differs"
"G2100710",1850,1850,"Floyd, Kentucky","Floyd","Kentucky","210","Floyd","0710",5714,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",240,4.2002,7.0004,800,,,1628.63,"wave_coverage_differs"
"G5100630",1850,1850,"Floyd, Virginia","Floyd","Virginia","510","Floyd","0630",6458,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",2600,40.2601,13.9362,1375,,,987.55,"wave_coverage_differs"
"G5100650",1850,1850,"Fluvanna, Virginia","Fluvanna","Virginia","510","Fluvanna","0650",9487,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",4600,48.4874,14.757,9400,,,753.35,"wave_coverage_differs"
"G5500390",1850,1850,"Fond Du Lac, Wisconsin","Fond Du Lac","Wisconsin","550","Fond du Lac","0390",14510,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",3730,25.7064,11.7161,5765,,,1983.5,"wave_coverage_differs"
"G1301170",1850,1850,"Forsyth, Georgia","Forsyth","Georgia","130","Forsyth","1170",8850,1850,28,"total number of churches from NHGIS table NT50 (AEX001)",8300,93.7853,31.6384,3625,,,740.35,"wave_coverage_differs"
"G3700670",1850,1850,"Forsyth, North Carolina","Forsyth","North Carolina","370","Forsyth","0670",11168,1850,22,"total number of churches from NHGIS table NT50 (AEX001)",6300,56.4112,19.6991,32840,,,975.15,"wave_coverage_differs"
"G4801570",1850,1850,"Fort Bend, Texas","Fort Bend","Texas","480","Fort Bend","1570",2533,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1500,59.2183,15.7916,2000,,,2292.92,"wave_coverage_differs"
"G1800450",1850,1850,"Fountain, Indiana","Fountain","Indiana","180","Fountain","0450",13253,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",9200,69.4182,19.6182,17950,,,1030.53,"wave_coverage_differs"
"G0100590",1850,1850,"Franklin, Alabama","Franklin","Alabama","010","Franklin","0590",19610,1850,33,"total number of churches from NHGIS table NT50 (AEX001)",10200,52.0143,16.8281,15250,,,3102.94,"wave_coverage_differs"
"G0500470",1850,1850,"Franklin, Arkansas","Franklin","Arkansas","050","Franklin","0470",3972,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",1750,44.0584,12.5881,1600,,,2151.96,"wave_coverage_differs"
"G1200370",1850,1850,"Franklin, Florida","Franklin","Florida","120","Franklin","0370",1561,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",1500,96.0922,19.2184,16000,,,945.07,"wave_coverage_differs"
"G1301190",1850,1850,"Franklin, Georgia","Franklin","Georgia","130","Franklin","1190",11513,1850,30,"total number of churches from NHGIS table NT50 (AEX001)",7825,67.9666,26.0575,6400,,,1818.91,"wave_coverage_differs"
"G1700550",1850,1850,"Franklin, Illinois","Franklin","Illinois","170","Franklin","0550",5681,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",3000,52.8076,26.4038,2900,,,1117.39,"wave_coverage_differs"
"G1800470",1850,1850,"Franklin, Indiana","Franklin","Indiana","180","Franklin","0470",17968,1850,45,"total number of churches from NHGIS table NT50 (AEX001)",17891,99.5715,25.0445,43675,,,1012.75,"wave_coverage_differs"
"G2100730",1850,1850,"Franklin, Kentucky","Franklin","Kentucky","210","Franklin","0730",12462,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",9820,78.7996,13.6415,37800,,,548.78,"wave_coverage_differs"
"G2200410",1850,1850,"Franklin, Louisiana","Franklin","Louisiana","220","Franklin","0410",3251,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",200,6.152,9.2279,250,,,1636.65,"wave_coverage_differs"
"G2300070",1850,1850,"Franklin, Maine","Franklin","Maine","230","Franklin","0070",20027,1850,36,"total number of churches from NHGIS table NT50 (AEX001)",12455,62.191,17.9757,39380,,,4517.15,"wave_coverage_differs"
"G2500110",1850,1850,"Franklin, Massachusetts","Franklin","Massachusetts","250","Franklin","0110",30870,1850,83,"total number of churches from NHGIS table NT50 (AEX001)",24850,80.4989,26.8869,172600,,,1805.93,"wave_coverage_differs"
"G2800370",1850,1850,"Franklin, Mississippi","Franklin","Mississippi","280","Franklin","0370",5904,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",3850,65.21,23.7127,5100,,,1662.65,"wave_coverage_differs"
"G2900710",1850,1850,"Franklin, Missouri","Franklin","Missouri","290","Franklin","0710",11021,1850,18,"total number of churches from NHGIS table NT50 (AEX001)",3750,34.026,16.3325,17000,,,2410.4,"wave_coverage_differs"
"G3600330",1850,1850,"Franklin, New York","Franklin","New York","360","Franklin","0330",25102,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",8050,32.0692,7.9675,43400,,,4391.89,"wave_coverage_differs"
"G3700690",1850,1850,"Franklin, North Carolina","Franklin","North Carolina","370","Franklin","0690",11713,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",6950,59.3358,14.5138,8950,,,1220.12,"wave_coverage_differs"
"G3900490",1850,1850,"Franklin, Ohio","Franklin","Ohio","390","Franklin","0490",42909,1850,58,"total number of churches from NHGIS table NT50 (AEX001)",29710,69.2396,13.517,295000,,,1392.05,"wave_coverage_differs"
"G4200550",1850,1850,"Franklin, Pennsylvania","Franklin","Pennsylvania","420","Franklin","0550",39904,1850,78,"total number of churches from NHGIS table NT50 (AEX001)",32215,80.7313,19.5469,148833,,,2001.67,"wave_coverage_differs"
"G4700510",1850,1850,"Franklin, Tennessee","Franklin","Tennessee","470","Franklin","0510",13768,1850,36,"total number of churches from NHGIS table NT50 (AEX001)",9500,69.0006,26.1476,18900,,,1609.43,"wave_coverage_differs"
"G5000110",1850,1850,"Franklin, Vermont","Franklin","Vermont","500","Franklin","0110",28586,1850,48,"total number of churches from NHGIS table NT50 (AEX001)",19405,67.8829,16.7914,99150,,,1770.99,"wave_coverage_differs"
"G5100670",1850,1850,"Franklin, Virginia","Franklin","Virginia","510","Franklin","0670",17430,1850,25,"total number of churches from NHGIS table NT50 (AEX001)",7550,43.3161,14.3431,7750,,,1843.69,"wave_coverage_differs"
"G2400210",1850,1850,"Frederick, Maryland","Frederick","Maryland","240","Frederick","0210",40987,1850,79,"total number of churches from NHGIS table NT50 (AEX001)",36600,89.2966,19.2744,313450,,,1728.33,"wave_coverage_differs"
"G5100690",1850,1850,"Frederick, Virginia","Frederick","Virginia","510","Frederick","0690",15975,1850,31,"total number of churches from NHGIS table NT50 (AEX001)",8750,54.7731,19.4053,50200,,,1100.12,"wave_coverage_differs"
"G1900710",1850,1850,"Fremont, Iowa","Fremont","Iowa","190","Fremont","0710",1244,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1338.09,"wave_coverage_differs"
"G0500490",1850,1850,"Fulton, Arkansas","Fulton","Arkansas","050","Fulton","0490",1819,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,2342.24,"wave_coverage_differs"
"G1700570",1850,1850,"Fulton, Illinois","Fulton","Illinois","170","Fulton","0570",22508,1850,28,"total number of churches from NHGIS table NT50 (AEX001)",9575,42.5404,12.44,22875,,,2285.85,"wave_coverage_differs"
"G1800490",1850,1850,"Fulton, Indiana","Fulton","Indiana","180","Fulton","0490",5982,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",2975,49.7325,18.3885,4650,,,961.57,"wave_coverage_differs"
"G2100750",1850,1850,"Fulton, Kentucky","Fulton","Kentucky","210","Fulton","0750",4446,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",2600,58.4795,20.2429,2500,,,599.6,"wave_coverage_differs"
"G3600350",1850,1850,"Fulton, New York","Fulton","New York","360","Fulton","0350",20171,1850,27,"total number of churches from NHGIS table NT50 (AEX001)",11550,57.2604,13.3856,69300,,,1405.03,"wave_coverage_differs"
"G3900510",1850,1850,"Fulton, Ohio","Fulton","Ohio","390","Fulton","0510",7781,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",1300,16.7074,6.4259,3200,,,1054.71,"wave_coverage_differs"
"G4200570",1850,1850,"Fulton, Pennsylvania","Fulton","Pennsylvania","420","Fulton","0570",7567,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",5000,66.0764,26.4306,13100,,,1134.58,"wave_coverage_differs"
"G1200390",1850,1850,"Gadsden, Florida","Gadsden","Florida","120","Gadsden","0390",8784,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",7300,83.1056,22.7687,16800,,,4009.41,"wave_coverage_differs"
"G1700590",1850,1850,"Gallatin, Illinois","Gallatin","Illinois","170","Gallatin","0590",5448,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",2050,37.6285,12.8488,5600,,,850.16,"wave_coverage_differs"
"G2100770",1850,1850,"Gallatin, Kentucky","Gallatin","Kentucky","210","Gallatin","0770",5137,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2200,42.8266,11.68,4700,,,275.22,"wave_coverage_differs"
"G3900530",1850,1850,"Gallia, Ohio","Gallia","Ohio","390","Gallia","0530",17063,1850,22,"total number of churches from NHGIS table NT50 (AEX001)",6950,40.7314,12.8934,25500,,,1220.39,"wave_coverage_differs"
"G4801670",1850,1850,"Galveston, Texas","Galveston","Texas","480","Galveston","1670",4529,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",6200,136.8956,17.6639,57000,,,1040.43,"wave_coverage_differs"
"G2100790",1850,1850,"Garrard, Kentucky","Garrard","Kentucky","210","Garrard","0790",10237,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",5500,53.7267,13.6759,26000,,,605.29,"wave_coverage_differs"
"G2900730",1850,1850,"Gasconade, Missouri","Gasconade","Missouri","290","Gasconade","0730",4996,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",1800,36.0288,6.0048,5500,,,1458.09,"wave_coverage_differs"
"G3700710",1850,1850,"Gaston, North Carolina","Gaston","North Carolina","370","Gaston","0710",8073,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",5800,71.8444,24.7739,5100,,,943.02,"wave_coverage_differs"
"G3700730",1850,1850,"Gates, North Carolina","Gates","North Carolina","370","Gates","0730",8426,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",5550,65.8676,15.4284,6600,,,894.26,"wave_coverage_differs"
"G3900550",1850,1850,"Geauga, Ohio","Geauga","Ohio","390","Geauga","0550",17827,1850,40,"total number of churches from NHGIS table NT50 (AEX001)",13075,73.3438,22.4379,20950,,,1057.48,"wave_coverage_differs"
"G2600490",1850,1850,"Genesee, Michigan","Genesee","Michigan","260","Genesee","0490",12031,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1500,12.4678,3.3247,14600,,,1682.43,"wave_coverage_differs"
"G3600370",1850,1850,"Genesee, New York","Genesee","New York","360","Genesee","0370",28488,1850,49,"total number of churches from NHGIS table NT50 (AEX001)",23950,84.0705,17.2002,107300,,,1282.84,"wave_coverage_differs"
"G2900750",1850,1850,"Gentry, Missouri","Gentry","Missouri","290","Gentry","0750",4248,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1964.59,"wave_coverage_differs"
"G1100017",1850,1850,"Georgetown, District of Columbia","Georgetown","District Of Columbia","110","Georgetown","0017",8366,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,4.11,"wave_coverage_differs"
"G4500430",1850,1850,"Georgetown, South Carolina","Georgetown","South Carolina","450","Georgetown","0430",20647,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",9900,47.9489,12.5926,89700,,,2169.36,"wave_coverage_differs"
"G1800510",1850,1850,"Gibson, Indiana","Gibson","Indiana","180","Gibson","0510",10771,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",5700,52.9199,17.64,10850,,,1322.28,"wave_coverage_differs"
"G4700530",1850,1850,"Gibson, Tennessee","Gibson","Tennessee","470","Gibson","0530",19548,1850,43,"total number of churches from NHGIS table NT50 (AEX001)",12700,64.9683,21.9971,14250,,,1723.48,"wave_coverage_differs"
"G4700550",1850,1850,"Giles, Tennessee","Giles","Tennessee","470","Giles","0550",25949,1850,54,"total number of churches from NHGIS table NT50 (AEX001)",20319,78.3036,20.8101,37724,,,1685.25,"wave_coverage_differs"
"G5100710",1850,1850,"Giles, Virginia","Giles","Virginia","510","Giles","0710",6570,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",5400,82.1918,25.8752,4250,,,1346.39,"wave_coverage_differs"
"G4801710",1850,1850,"Gillespie, Texas","Gillespie","Texas","480","Gillespie","1710",1240,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1550,125,32.2581,3100,,,4531.63,"wave_coverage_differs"
"G1301230",1850,1850,"Gilmer, Georgia","Gilmer","Georgia","130","Gilmer","1230",8440,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",2025,23.9929,14.218,1385,,,2023.57,"wave_coverage_differs"
"G5100715",1850,1850,"Gilmer, Virginia","Gilmer","Virginia","510","Gilmer","0715",3475,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",1200,34.5324,14.3885,1000,,,1790.65,"wave_coverage_differs"
"G3400150",1850,1850,"Gloucester, New Jersey","Gloucester","New Jersey","340","Gloucester","0150",14655,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",7750,52.883,17.7414,68900,,,696.63,"wave_coverage_differs"
"G5100730",1850,1850,"Gloucester, Virginia","Gloucester","Virginia","510","Gloucester","0730",10527,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",5700,54.1465,13.2991,12835,,,569.87,"wave_coverage_differs"
"G1301270",1850,1850,"Glynn, Georgia","Glynn","Georgia","130","Glynn","1270",4933,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",1090,22.0961,14.1901,7325,,,1105.19,"wave_coverage_differs"
"G4801750",1850,1850,"Goliad, Texas","Goliad","Texas","480","Goliad","1750",648,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,4459.24,"wave_coverage_differs"
"G4801770",1850,1850,"Gonzales, Texas","Gonzales","Texas","480","Gonzales","1770",1492,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",900,60.3217,20.1072,500,,,2770.91,"wave_coverage_differs"
"G5100750",1850,1850,"Goochland, Virginia","Goochland","Virginia","510","Goochland","0750",10352,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",4950,47.8168,14.49,11700,,,749.15,"wave_coverage_differs"
"G1301290",1850,1850,"Gordon, Georgia","Gordon","Georgia","130","Gordon","1290",5984,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,637.41,"wave_coverage_differs"
"G3300090",1850,1850,"Grafton, New Hampshire","Grafton","New Hampshire","330","Grafton","0090",42343,1850,99,"total number of churches from NHGIS table NT50 (AEX001)",33575,79.2929,23.3805,130400,,,4661.82,"wave_coverage_differs"
"G4700570",1850,1850,"Grainger, Tennessee","Grainger","Tennessee","470","Grainger","0570",12370,1850,32,"total number of churches from NHGIS table NT50 (AEX001)",10190,82.3767,25.869,9881,,,1025.16,"wave_coverage_differs"
"G5000130",1850,1850,"Grand Isle, Vermont","Grand Isle","Vermont","500","Grand Isle","0130",4145,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",2600,62.7262,12.0627,4050,,,504.2,"wave_coverage_differs"
"G1800530",1850,1850,"Grant, Indiana","Grant","Indiana","180","Grant","0530",11092,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",6975,62.8832,15.3264,8800,,,1074.58,"wave_coverage_differs"
"G2100810",1850,1850,"Grant, Kentucky","Grant","Kentucky","210","Grant","0810",6531,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",6800,104.1188,26.0297,10300,,,640.12,"wave_coverage_differs"
"G5500430",1850,1850,"Grant, Wisconsin","Grant","Wisconsin","550","Grant","0430",16169,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",4100,25.3572,8.6585,16430,,,3064.74,"wave_coverage_differs"
"G3700770",1850,1850,"Granville, North Carolina","Granville","North Carolina","370","Granville","0770",21249,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",5825,27.4131,12.2359,13800,,,1943.75,"wave_coverage_differs"
"G2100830",1850,1850,"Graves, Kentucky","Graves","Kentucky","210","Graves","0830",11397,1850,33,"total number of churches from NHGIS table NT50 (AEX001)",9945,87.2598,28.955,8110,,,1441.91,"wave_coverage_differs"
"G2100850",1850,1850,"Grayson, Kentucky","Grayson","Kentucky","210","Grayson","0850",6837,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",1900,27.79,13.1637,2250,,,1322.68,"wave_coverage_differs"
"G4801810",1850,1850,"Grayson, Texas","Grayson","Texas","480","Grayson","1810",2008,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",2380,118.5259,174.3028,,,,2536.11,"wave_coverage_differs"
"G5100770",1850,1850,"Grayson, Virginia","Grayson","Virginia","510","Grayson","0770",6677,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",3030,45.3797,31.4513,3350,,,1164.23,"wave_coverage_differs"
"G4950235",1850,1850,"Great Salt Lake, Utah Territory","Great Salt Lake","Utah Territory","495","Great Salt Lake","0235",6157,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,1956.08,"wave_coverage_differs"
"G2100870",1850,1850,"Green, Kentucky","Green","Kentucky","210","Green","0870",9060,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",2900,32.0088,15.4525,16650,,,760.22,"wave_coverage_differs"
"G5500450",1850,1850,"Green, Wisconsin","Green","Wisconsin","550","Green","0450",8566,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2500,29.1852,7.0044,4000,,,1513.75,"wave_coverage_differs"
"G5100775",1850,1850,"Greenbrier, Virginia","Greenbrier","Virginia","510","Greenbrier","0775",10022,1850,22,"total number of churches from NHGIS table NT50 (AEX001)",8800,87.8068,21.9517,23000,,,2927.54,"wave_coverage_differs"
"G0100630",1850,1850,"Greene, Alabama","Greene","Alabama","010","Greene","0630",31441,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",12575,39.9955,11.132,45765,,,2516.78,"wave_coverage_differs"
"G0500550",1850,1850,"Greene, Arkansas","Greene","Arkansas","050","Greene","0550",2593,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",280,10.7983,26.9958,300,,,2749.77,"wave_coverage_differs"
"G1301330",1850,1850,"Greene, Georgia","Greene","Georgia","130","Greene","1330",13068,1850,22,"total number of churches from NHGIS table NT50 (AEX001)",13000,99.4796,16.835,17005,,,1055.06,"wave_coverage_differs"
"G1700610",1850,1850,"Greene, Illinois","Greene","Illinois","170","Greene","0610",12429,1850,29,"total number of churches from NHGIS table NT50 (AEX001)",5800,46.6651,23.3325,14900,,,1425.07,"wave_coverage_differs"
