"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:28","28","Zuid-Holland",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,49,,52,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:29","29","Zeeland",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,53,,47,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,62,,38,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2014,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,75,,25,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:20","20","Groningen",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,31,,69,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:21","21","Fryslân",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,42,,58,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:22","22","Drenthe",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,38,,62,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:23","23","Overijssel",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,58,,42,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:24","24","Flevoland",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,45,,55,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:25","25","Gelderland",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,53,,47,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:26","26","Utrecht",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,45,,55,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:27","27","Noord-Holland",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,37,,63,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:28","28","Zuid-Holland",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,48,,52,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:29","29","Zeeland",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,53,,47,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:30","30","Noord-Brabant",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,61,,39,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
"NL","nl-province-2026-pdok-brk","province","nl-province-2026-pdok-brk:31","31","Limburg",2015,,"CBS Labour Force Survey estimate for the total population aged 15+; the source publishes rounded whole percentages and no population count or machine-readable uncertainty interval in table 83288NED.",,72,,28,,,,,,,"cbs-statline-83288ned-religious-involvement-province-2010-2015|pdok-brk-bestuurlijke-gebieden-province-current-2026","sample_survey_estimate;self_reported_religious_affiliation;population_aged_15_plus;rounded_whole_percent;confidence_interval_not_published;final_source_value"
