"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:6","6","Southern District",1995,754700,"CBS Statistical Abstract table 2.11, reference date 31 December 1995; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",737100,97.6679,17400,2.3056,,,,14454.2456,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:7","7","Judea and Samaria Area",1995,134300,"CBS Statistical Abstract table 2.11, reference date 31 December 1995; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",132900,98.9576,1100,0.8191,,,,92.0685,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:1","1","Jerusalem District",2008,904100,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",891000,98.551,13000,1.4379,,,,653.6863,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:2","2","Northern District",2008,1242100,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1207000,97.1741,33600,2.7051,,,,4638.8457,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:3","3","Haifa District",2008,888300,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",845400,95.1706,42700,4.8069,,,,876.362,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:4","4","Central District",2008,1770400,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1706700,96.4019,63600,3.5924,,,,1294.5285,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:5","5","Tel Aviv District",2008,1258800,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1201600,95.456,57100,4.5361,,,,175.63,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:6","6","Southern District",2008,1067400,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1001800,93.8542,65300,6.1177,,,,14454.2456,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:7","7","Judea and Samaria Area",2008,281100,"CBS Statistical Abstract table 2.11, reference date 27 December 2008; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",274500,97.6521,5800,2.0633,,,,92.0685,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:1","1","Jerusalem District",2022,1203300,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1190800,98.9612,12500,1.0388,,,,653.6863,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:2","2","Northern District",2022,1506400,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1459600,96.8933,46800,3.1067,,,,4638.8457,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:3","3","Haifa District",2022,1089000,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1022000,93.8476,67000,6.1524,,,,876.362,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:4","4","Central District",2022,2273700,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",2178400,95.8086,95100,4.1826,,,,1294.5285,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:5","5","Tel Aviv District",2022,1449200,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1376400,94.9765,72300,4.989,,,,175.63,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:6","6","Southern District",2022,1388900,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1302800,93.8008,85400,6.1488,,,,14454.2456,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:7","7","Judea and Samaria Area",2022,478600,"CBS Statistical Abstract table 2.11, reference date 2 April 2022; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",469000,97.9941,8100,1.6924,,,,92.0685,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:1","1","Jerusalem District",2024,1273500,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1260700,98.9949,12700,0.9973,,,,653.6863,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:2","2","Northern District",2024,1567700,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1514400,96.6001,53300,3.3999,,,,4638.8457,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:3","3","Haifa District",2024,1143100,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1060300,92.7565,82700,7.2347,,,,876.362,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:4","4","Central District",2024,2351800,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",2241500,95.31,109900,4.673,,,,1294.5285,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:5","5","Tel Aviv District",2024,1481400,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1397500,94.3364,83500,5.6366,,,,175.63,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:6","6","Southern District",2024,1476500,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",1384500,93.769,91400,6.1903,,,,14454.2456,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
"IL","il-district-2022-cbs-moin","district","il-district-2022-cbs-moin:7","7","Judea and Samaria Area",2024,511100,"CBS Statistical Abstract table 2.11, reference date 31 December 2024; counts are published in thousands rounded to one decimal. The classified count sums the CBS district entries for Jewish, Muslim, Christian, and Druze classifications. The no_religion slot carries CBS's category verbatim: Not classified by religion. This is a Population Register classification for residents without a recognised religious classification (notably many immigrants and their descendants not registered in a religion group); it is not a measure of no religion, irreligion, or secularity. These fields report Population Register classification, never belief or practice.",501100,98.0434,8300,1.6239,,,,92.0685,,,"cbs-statistical-abstract-table-2-11-2025|cbs-arcgis-moin-subdistrict-boundaries|cbs-statistical-areas-2022","population_register_classification;cbs_counts_rounded_to_0.1_thousand;published_district_group_entries_summed_without_residual_distribution;recognised_group_sum;not_classified_by_religion_not_irreligion;current_2022_boundary_frame"
